# Start logging at 2021-01-11 21:32:40 E. South America Standard Time
[21:32:40] disconnected
[22:50:04]  iagosbroglio: pior fase do re5
[22:50:15]  fabiopipipi: do 6 so gosto da campanha do Leon e olha lá
[22:50:21]  kauamara: metralha
[22:50:32]  picles77: problema do 6 é q não é residente evil
[22:50:34]  badwolfinho: Ta em qual dificuldade?
[22:50:41]  pietro0games: kkkkkk colono reclamando de quicktime
[22:50:46]  araujo1761: o 5 eu ainda gosto mas o 6 é muito ruim
[22:50:49]  kubbba_: colono ta baixo pra mim
[22:50:53]  picles77: se ele se chamasse "as aventuras do Zezinho da parreira" ele n teria tanto hate
[22:50:55]  araujo1761: hype gigante no 8 inclusive
[22:50:59]  rednitro7: dbd n tem quick time event tb n? KEKW
[22:50:59]  pietro0games: problema q dá para escutar porra nenhuma do q o colono tá falando
[22:51:00]  gabrieldena: Ta porra ta alto em
[22:51:11]  ozura99: ShowLove1 Volume do colono ta bem baixinho
[22:51:17]  ironpower1337: aumenta a voz do colono
[22:51:36]  ozura99: Ambos acho
[22:51:41]  fabiopipipi: eu tentei jogar pensando nessa forma..nao é um Resident Evil mas isso nao ajudou muito..continuou ruim para mim..hahaha..mas é só minha opinião
[22:51:42]  jhonnick: ficou alto pra caraleo mesmo
[22:52:10]  um_celta_lokao: kkkkkkkkkkkk
[22:52:22]  ozura99: Eu aumentaria o do colono de qualquer forma
[22:52:40]  legendi_: é, segue baixinho
[22:52:44]  boniiatti22: o so7 ja perdeu um daqueles bagui azuis?
[22:52:44]  ironpower1337: verdade a voz do colono ainda tá bem baixinha
[22:52:45]  iagosbroglio: sim
[22:52:59]  leozin_26: caralho bruninhoso7 existe ainda
[22:53:06]  leozin_26: ancião
[22:53:24]  breno10fernandes: Colono podia dar um grito pra gente ver se tá baixo mesmo né ?
[22:53:25]  um_celta_lokao: mano eu não lembro dessa missão, wtf
[22:53:27]  jhonnick: @leozin_26 Fala da idade não que ele é sensível
[22:53:35]  leozin_26: kkkkkkkkkkk real
[22:53:50]  iagosbroglio: nossa vcs vão morrer pro bichão muito
[22:54:11]  iagosbroglio: melhorou
[22:54:13]  badwolfinho: Melhorou
[22:54:15]  legendi_: tá ótimo agora
[22:54:20]  panov3io: muito melhor
[22:54:42]  kubbba_: q roupa é essa do chris
[22:55:00]  ozura99: skin de baleia
[22:55:01]  andresalada444: kkkkkkkkkkkkkkkkk
[22:55:26]  ghaltos: resident evil, não tem jogo melhor pra esse fanático do zombies, Bruninho SO7
[22:55:29]  thalesfernands: gostoso é vc so7
[22:55:39]  harnnick: o militar visivelmente constrangido com o Cris
[22:55:47]  tiubigode: o Chris diretamente de Mad Max
[22:56:28]  jhonnick: "ele é rock & roll" kkkkkkk
[22:56:40]  pietro0games: tendi a roupa do so7
[22:57:03]  kubbba_: parece a testa do Marginal
[22:59:35]  pietro0games: n tinha errado
[22:59:46]  andresalada444: so7 vc joga sem mod nem nada?
[22:59:52]  pietro0games: vcs morreram para molotov
[22:59:52]  picles77: mamaram
[22:59:55]  andresalada444: fiquei com vontade vendo vcs jogarem
[22:59:56]  harnnick: n tinha errado. quem matou foi o molotov
[23:00:15]  andresalada444: mas era muito estranha a aceleração do mouse
[23:00:52]  picles77: vão mamar denovo
[23:01:04]  pietro0games: acho q n
[23:01:13]  pedrovoliveira: esse bicho me dá mt nojo mano kkkk
[23:02:32]  matheuslmt: Meu Deus bicho não morre
[23:02:36]  salucatelli: PogChamp
[23:02:42]  kdmjun: de primeira
[23:02:42]  iagosbroglio: nice
[23:02:46]  iagosbroglio: achei que ia morrer mais
[23:02:49]  cokinho_xo: esse jogo é muito bom
[23:02:50]  matheuslmt: SeemsGood
[23:03:01]  picles77: falei q iam conseguir
[23:03:12]  pietro0games: fica olhando para os peitos dela?
[23:03:12]  picles77: Kappa
[23:03:20]  reisruan: eita, já são 11 meses cuzão
[23:03:20] ReisRuan subscribed at Tier 1. They've subscribed for 11 months!
[23:03:20]  jhonnick: são não é mais gostoso que o mamilo do So7
[23:03:24]  pietro0games: modelo mion?
[23:03:26]  jeor22: parece um gogoboy sapoha
[23:03:50]  pietro0games: ele tá magro igual no re1
[23:03:56]  reisruan: live de RE7
[23:03:59]  fabiopipipi: Joga o 7..jogao
[23:04:05]  iagosbroglio: ashuashuas
[23:04:08]  iagosbroglio: essa parte agora e chat
[23:04:17]  iagosbroglio: os cabeçudinho
[23:04:18]  pietro0games: é chat
[23:04:37]  tron_black: @BruninhoSO7 Essa skin e muito feia como tu fala que isso tá bonito
[23:04:40]  pietro0games: acho q prefiro a sheva
[23:04:44]  jeor22: sheva>>
[23:04:53]  lucas3hunna: Kreygasm Kreygasm Kreygasm Kreygasm
[23:05:01] JpCalgaroto subscribed with Prime.
[23:05:05]  picles77: as duas
[23:05:07]  pietro0games: a jill é meio genérica
[23:05:26]  jpcalgaroto: ja devia ter escorregado esse prime há séculos, tmj so7 meu lindão
[23:05:36]  iagosbroglio: kk
[23:05:38]  iagosbroglio: sim
[23:05:39]  boniiatti22: claire---->
[23:06:04]  pietro0games: essa fase só é mais longa q o normal
[23:06:04]  xxborratchaxx: como ta a contagem pros subs iago?
[23:06:06]  loanflor: esse RE5 me lembra dpp...
[23:06:16]  mateuzin__: hayaKEK
[23:06:17]  lhouco: O Colono tá menos pesado do que eu achei
[23:06:21]  fabiopipipi: Essa parte é punk no dificil..imagina no profissa
[23:06:24]  pietro0games: aé so7, vc e colono podiam jogar a dlc antes do final desse game
[23:06:33]  kubbba_: so7 vai esquecer dos emblemas nessa parte
[23:06:39]  breno10fernandes: Aos papo do colono maluco
[23:07:13]  breno10fernandes: Wesker 300% matrix
[23:07:15]  ozura99: Cheer1 Vc pode contar a história daquela vez que entrou na onda metrosexual e ficou parecendo o boneco da michelin?
[23:07:16]  joaoamaral99: pior q é true
[23:07:18]  kdmjun: Wesker dominou a Matrix nesse jogo
[23:07:27]  jpcalgaroto: Esse maluco alá Matrix ae é mó roubado
[23:07:37]  ozura99: KKKKKKKKKKKKKKK
[23:07:54]  fabiopipipi: Wesker ja tava assim no Code Veronica..mas o 5 ficou pior..haha
[23:07:58]  ozura99: Queria seu relato. É muito importante pra mim
[23:07:59]  iagosbroglio: kkkkkkkkkkkkkkk
[23:08:12]  ptdadepressao: caralho, pode crer essa história. me veio na memoria até a cena da corrida de GTA que ele contou AUEhAUEHauehaU @ozura99
[23:08:20]  markstunaga: e esse visual mad max?
[23:08:26]  ptdadepressao: clássico clássico
[23:08:49]  kadulight: brunin10Calvo
[23:09:13]  breno10fernandes: Mad max ? Tá mais pra Village People
[23:09:15]  jpcalgaroto: brunin10Calvo brunin10Calvo
[23:09:25]  lhouco: Esse Chris ta mto feio tá loco
[23:09:38]  iagosbroglio: kkkkkkkkk
[23:09:41]  jpcalgaroto: eu to tendo q digitar só com uma mão por causa dessa skin ae
[23:09:54]  ironpower1337: oi
[23:09:54]  kubbba_: sotaque da sheva é nice
[23:10:09]  jeor22: iago suando frio
[23:10:21]  jpcalgaroto: obrigado colonete
[23:10:38]  picles77: 30 pratinho kkkkkkkk
[23:10:39]  iagosbroglio: ashauhuash
[23:10:40]  ozura99: Cheer1 Mas são só 30 pra chegar em 30 ou você tem que pegar os 30?
[23:10:45]  iagosbroglio: meu deus so7
[23:10:46]  iagosbroglio: kkkkkkkkkk
[23:11:00]  breno10fernandes: A não mkkkkkkkk
[23:11:21]  vinimasao: kkkkkkkkkkkkk
[23:11:43]  leonaardoc_b: cuidado tem jacare colono
[23:11:43]  lopespablo57: kkkkkkkkkkkkkkkkkkkkk
[23:11:43]  jeor22: kkkkkkkkkkkkkkkkkkkkkkkkkkkkkk
[23:11:43]  iagosbroglio: kkkkkkkkkkkkk
[23:11:43]  lucas3hunna: hsahusauhsuasahusuasha
[23:11:44]  lucast9: kkkkkkkk
[23:11:46]  markstunaga: cuidado que tem jacaré kkkkkkkkkkkkkkkkk
[23:11:48]  vinimasao: tendi kkkkkkkkkkkk
[23:11:48]  jhonnick: booooaaaaa
[23:11:51]  ozura99: Cuidado que tem jacaré> ele vai reto na direção
[23:11:52]  jhonnick: kkkkkkkkkkk
[23:11:53]  markstunaga: andou pra boca do bicho
[23:11:55]  bota3000: ehe
[23:11:57]  jeor22: que abocanhada da desgraça
[23:12:13]  breno10fernandes: Pessoal da tribo já tomou a vacina
[23:12:16]  breno10fernandes: Ainda bem
[23:12:44]  pedrinhohvr: kzkskzkzkzkzkkzkzkzks
[23:13:05]  pietro0games: aé, quando q o colono vai pronunciar certo o nome da sheva?
[23:13:35]  pietro0games: roubado né
[23:14:26]  victortaru_: xama!
[23:14:44]  sacibrancoo: dois veio bobo
[23:15:02]  iagosbroglio: hushausha
[23:15:09]  iagosbroglio: ai é roubo
[23:15:13]  leandrocuria: boa noite soseven
[23:15:23]  pietro0games: acho q eles já passaram por 1 emblema
[23:15:25]  thainanlr: vesgo dms
[23:15:36]  jhonnick: pelo alor
[23:15:38]  jhonnick: amor
[23:15:39]  harnnick: parecia a cena de cidade de Deus
[23:15:43]  picles77: frash
[23:15:49]  fabiopipipi: quero ver matar galinha no Skyrim
[23:15:55]  alecabulous: Gostoso
[23:15:55] Alecabulous subscribed with Prime. They've subscribed for 7 months!
[23:16:39]  dudu_saliby99: Boa noite so7
[23:16:43]  sacibrancoo: ovo cozido?
[23:16:48]  intangivel__: juro que ouvi ele falando "chupa meu ovo"
[23:18:20]  pietro0games: kkkkkkkkk
[23:18:32]  pietro0games: Tpm
[23:18:36]  harnnick: mas é só a cabecinha so7
[23:19:12]  igor_4raujo: Seu monstro matou a galinha
[23:19:12]  senik_: KKKKKKKKK
[23:19:27]  joao_sama: D:
[23:19:41]  iagosbroglio: kkkkkkkk
[23:19:50]  iagosbroglio: lembrou desse ashauhsa
[23:19:57]  picles77: ovinho cru hmmmmm delícia
[23:20:12]  tron_black: @IagoSbroglio Ele pegou o outro desse mapa tbm ?
[23:20:23]  iagosbroglio: @Tron_Black yep
[23:20:26]  vinigt2: D:
[23:20:28]  phfut3: D:
[23:20:35]  picles77: já faz um galeto com as galinha
[23:20:44]  tron_black: Pelo visto o so7 tem memoria para alguma coisa
[23:20:46]  pietro0games: bem, é aí q tem o mais fodido, acho q n vão pegar
[23:20:49]  iagosbroglio: kkkkkkkk
[23:20:51]  dudutx02: marrapás
[23:20:53]  dudutx02: kkkkkkkkkkkkkkk
[23:21:00]  jorginho2x2: tem um tesouro que fica aí no meio da água
[23:21:08]  jorginho2x2: um besouro se não me engano
[23:21:19]  tron_black: @IagoSbroglio Tinha que apostar dele pegar todas as joias ai queria ver kk
[23:22:25]  picles77: so7 viu vídeo com as localizações em off
[23:22:30]  jorginho2x2: fica numa madeira so7
[23:22:42]  jorginho2x2: alguma dessas madeiras no meio da água
[23:22:44]  iagosbroglio: @Tron_Black ai eles ja falhariam de prime por causa do primerio survive la
[23:22:51]  jorginho2x2: agora não lembro qual
[23:24:33]  iagosbroglio: kkkkkkkkkkkkkkkkkkkkkkkk
[23:24:33]  dudutx02: kkkkkkkkkkkkkkkk
[23:24:36]  vinimasao: kkkkkkkkkkkkkkkkkk
[23:24:36]  tron_black: kkkkkkkkkk
[23:24:37]  vinigt2: kkkkkkkkkkkkkkkkkkkkk
[23:24:37]  jeor22: kkkkkkkkkkkkkkkk
[23:24:38]  thainanlr: kkkkkkkkkkkkkkkk
[23:24:42]  jpcalgaroto: kkkkkkkkkkkkkkkkk
[23:24:44]  combatfernando: kkkkkkkkkkkkkkkkk
[23:24:46]  rodrigoctz2: mkkkkkk
[23:25:02]  combatfernando: KEKW
[23:25:14]  hannibalfront: Parece o so7 jogando de Bola, só sabe cair do mapa
[23:25:47]  intangivel__: LUL
[23:26:02]  iagosbroglio: asaushaus
[23:26:08]  vinimasao: izi
[23:26:09]  iagosbroglio: essa live rendeu uns bons clips
[23:26:55]  jeor22: pirarucu
[23:27:14]  renanbostaseca: olha o pâãããoo
[23:27:21]  renanbostaseca: boa noite so7
[23:27:30]  gearleep: Eae, perdeu algum?
[23:27:44]  fabiopipipi: 12 anos já?? nossa..joguei muito no 360..tempo passa
[23:29:25]  harnnick: ah..
[23:29:48]  pietro0games: só com dpp seria melhor
[23:29:55]  gastogo123: Vão jogar o 6 tbm ?
[23:29:58]  iagosbroglio: kkkkkkkk
[23:30:04]  iagosbroglio: nice
[23:30:15]  japa07cm: hayaDPP
[23:30:24]  picles77: faltam quantas?
[23:30:59]  iagosbroglio: essa parte e caotica
[23:31:06]  kubbba_: 15 de 30
[23:31:20]  picles77: blz
[23:31:23]  enrico_aguiar: oi soooo7777
[23:33:26]  pietro0games: acho q nessa parte os devs esperavam q o player usasse a mag nesse inimigos
[23:33:49]  picles77: mas so7 é a lenda
[23:33:54]  picles77: passa só de pistola
[23:34:07]  pietro0games: todo mundo faz só de pistola isso
[23:34:19]  pietro0games: esse q é o ponto
[23:34:31]  joaogabriel365: eles tao guardando a rpg pra qual parte chat?
[23:34:41]  pietro0games: verdade, so7 tá de rpg
[23:35:20]  alevixgamer2020: desafio r5 veteran aleatório, só pistolas,uma laranja,a cada 40 min depois um limão a cada outros 40 min e assim vai até zerar??????????
[23:35:36]  fumantegamer: mercenarios eh mt foda slc
[23:35:39]  lucas3hunna: Matrix
[23:35:46]  pietro0games: ?
[23:35:50]  shellshock2211: o mercenarios do re5 é o melhor pra mim
[23:35:56]  shellshock2211: por mais que eu não goste tanto do jogo
[23:36:10]  romeuk10: mercenarios me da agonia
[23:36:24]  gearleep: cheer1 mata ele na ponte so7, por favor
[23:36:32]  joaogabriel365: colono vai soltar sim ou claro?
[23:36:42]  tron_black: kkkkkkk
[23:36:42]  joaogabriel365: ih
[23:36:46]  gearleep: ANEM
[23:36:48]  igor_4raujo: kkkkkkkkkkkk
[23:37:44]  durante145: salveee so7 quanto tempo
[23:38:03]  pandapandao333: pq o gráfico daq ta melhor do que na live do colono? estranho demais...
[23:38:45]  zley324: brunin10Calvo
[23:38:53]  joaogabriel365: quem q vai morrer pro jacare?
[23:39:08]  eduardotorres___: So7 uma boa pergunta : Tá sendo mais difícil aguentarmos o nosso Botafogo ou o colono no RE5 ?
[23:41:05]  vinigt2: 655.726
[23:41:38]  iagosbroglio: lkkkkl
[23:41:39]  tomateboladao: pra que tem que juntar esse grana ?
[23:41:39]  joaogabriel365: so7 se quiser vender todas as joias de uma vez aperta ''v''
[23:41:41]  enrico_aguiar: @vinigt2 qq é isso ??
[23:41:44]  jhonnick: qualé a dessa grana toda aí chat?
[23:41:45]  iagosbroglio: eu tô surpreso
[23:41:53]  pietro0games: hack
[23:41:54]  iagosbroglio: sua memória tá boa
[23:41:59]  picles77: tá vendo
[23:42:10]  vinigt2: grana antiga q ele nao pode gastar @enrico_aguiar
[23:42:12]  carloscfa: justo
[23:42:15]  breno10fernandes: Tá de colete não ?
[23:42:21]  bruno_muassab: pra que o rpg? kkk
[23:42:22]  tomateboladao: entendi
[23:42:24]  jhonnick: ahhh, tendi. Justo
[23:42:25]  enrico_aguiar: @vinigt2 vlw mn
[23:42:27]  pietro0games: pau de choque libera bem depois, não?
[23:42:38]  galexander17: podia ter tirado a rpg nessa hein
[23:43:04]  pietro0games: ele ficou morrendo para o jaré
[23:43:05]  japa07cm: hayaBurro hayaBurro hayaBurro
[23:43:44]  lucassdantas73: boa noite chat, boa noite So7
[23:44:21]  jeor22: boa noite
[23:44:40]  x_egg_semovo: boa noite chat
[23:44:46]  lucassdantas73: boa noite
[23:45:00]  x_egg_semovo: s2
[23:45:06]  picles77: ds3 é bem ruim mesmo
[23:45:10]  galexander17: que mira robada essa kkkk aquele laser é uma porra
[23:45:36]  picles77: PC n tem laser
[23:45:46]  zaianlv: boa noite so7 seu fofo
[23:46:27]  joaogabriel365: kkkk
[23:46:41]  iagosbroglio: kkkkk
[23:46:49]  jeor22: la vai
[23:46:51]  darllan_23: Salve so7 god
[23:46:56]  lucasscooby2: Krl vendo RE5 me lembrou do DPP
[23:47:07]  breno10fernandes: F
[23:47:08]  lobofrenetico: Borro
[23:47:22]  gailahad: WutFace
[23:47:22]  pietro0games: n deu, q pena
[23:47:22]  badwolfinho: Q bosta viu
[23:47:30]  lobofrenetico: Só senti o cheiro mesmo
[23:47:39]  jhonnick: reflexos adolescentais
[23:47:50]  pietro0games: kkkk magina se vc solta no final
[23:47:55]  lobofrenetico: Linguinha pra fora 100%
[23:47:59]  gailahad: F
[23:48:16]  breno10fernandes: F
[23:48:28]  tomateboladao: F
[23:48:35]  tomateboladao: sdds dpp
[23:48:46]  jeor22: kkkkkk
[23:48:55]  vhrs_br1: Boa linda
[23:49:29]  xxsadxxy: boa noite falecido
[23:49:31]  ityanagui: salve SO7
[23:49:36]  romeuk10: ele pegou o emblema na caverna?
[23:49:47]  iagosbroglio: dúvido o colono achar o emblema
[23:49:53]  9cm_guy: HahaBall
[23:50:08]  iagosbroglio: kkkk
[23:50:10]  kubbba_: 16
[23:50:13]  eduardotorres___: so7 genio do emblema
[23:50:13]  respeitadordecasadas24: mata a cobra e chupa o pal
[23:50:37]  d0ug1043: Oii, já fez seu ato solidário hoje? que tal me doar um gift card e garantir seu lugar no céu?
[23:50:47]  zguilherme27: da pra fazer um contador com o tanto de vezes q o colono fala q o jogo ta bonito
[23:50:49]  jeor22: tendi
[23:51:16]  picles77: Oii, já fez seu ato solidário hoje? que tal me dar uma mamada e garantir seu lugar no céu?
[23:51:18]  iagosbroglio: usa a sniper agora
[23:51:48]  respeitadordecasadas24: atirador de elit
[23:51:56]  picles77: só as balinha
[23:52:00]  riversofbabilon: Sopa du macaco
[23:52:12]  picles77: quem vê de primeira acha que sabe mirar
[23:52:21]  combatfernando: kkkkkkk
[23:52:39]  guiguister_: Cheer1 boa noite so7
[23:53:26]  caco1279: brunin10Alenda
[23:53:26]  jaoj_: teste
[23:53:39]  jaoj_: teste 2
[23:54:11]  respeitadordecasadas24: teste 3
[23:54:18]  arthurvarallo: ninguem te obrigou a jogar com o colono
[23:54:22]  arthurvarallo: kk
[23:54:22]  lobofrenetico: Kkkkkkk
[23:54:35]  jhonnick: eu ia falar "é o colono né", mas na verdade, era o so7
[23:54:58]  respeitadordecasadas24: caralhou man, tamanho do tríceps do Chris
[23:55:54]  yleozzin_: O triceps do Chris e o tamanho da minha coxa
[23:56:53]  carlosbmo: Cheer1 Cheer1 Cheer1 Cheer1 Cheer1 Chegar já vendo o Colono se ferrando, que coisa boa kkkkkk Boa noite meus queridos!
[23:57:14]  igor_4raujo: kkkkkkkkk
[23:57:19]  iagosbroglio: teve uns clips bons
[23:57:57]  jpcalgaroto: finalmente peguei gold na chacina da nuketown vtncccc q dificil
[23:58:39]  yspace74: boa noitee
[23:58:44]  respeitadordecasadas24: da combro triplo de melee poxa
[23:58:49]  yspace74: hayaHihi
[23:58:50]  lucasns33: LUL LUL
[23:58:52]  respeitadordecasadas24: combo*
[23:59:24]  xxborratchaxx: olha o clipe
[23:59:29]  lucasns33: kkkk
[23:59:38]  lucas3hunna: kkkkkkkkkkkkkkkk
[23:59:43]  igor_4raujo: kkkkkkkkkkkkk
[23:59:46]  smilezado: karma
[23:59:49]  lobofrenetico: A vida é uma cobra kkkk
[23:59:53]  kevin7richmark: gramada
[23:59:57]  lucasns33: a trolada virou contra o trolador
